Universe,Model,Seed,OOS Sharpe,OOS Return (%),OOS Max DD (%),Future Sharpe,Future Return (%),Future Max DD (%),OOS Sharpe (costed),Future Sharpe (costed)
India_Nifty_50,LSTM (real),505,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),505,0.12939389266549173,0.7259509366530192,-6.5381422229275135,-0.40119756196801226,-3.0681057708003223,-7.487145352007321,-0.8552422135638968,-1.5109601908709833
India_Nifty_50,LSTM (real),606,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),606,0.6177246934947495,4.863265633657998,-7.374324751308093,0.15904157586678264,0.9488698662949879,-8.056168680489932,-0.354211451610509,-0.8443541083181518
India_Nifty_50,LSTM (real),707,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),707,0.08348567819723081,0.3436161376014768,-6.2670820247929155,-0.09668296093402579,-1.072275572897885,-8.837002030704936,-0.9900421777343706,-1.1427610116460427
India_Nifty_50,LSTM (real),808,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),808,0.28837113302806766,2.0647179591290143,-6.164699434607424,-0.08322591975347586,-0.9299247783350117,-9.270516570659892,-0.7818306561224061,-1.290528999460923
India_Nifty_50,LSTM (real),909,-0.2366988136829849,-2.8819895343269675,-11.09744139878099,-0.4179092844801622,-4.783752237337868,-13.753548332886032,-0.25377175114244355,-0.4255869459237342
India_Nifty_50,XGBoost (real),909,0.20860567505854985,1.3859062144949919,-6.30382440579216,-0.552848675783488,-4.038599953767297,-8.261231746742626,-0.7941746104152287,-1.5926342808920877
Forex_Commodities,LSTM (real),42,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),42,0.6543608650635327,4.23108077700487,-4.236537764957609,1.0203699898604526,9.447626250372876,-7.940180601822483,-0.7489088923060864,0.10337932240206046
Forex_Commodities,LSTM (real),101,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),101,0.7004963931419059,4.502243186544885,-3.9314692200675823,0.6600785950570955,5.731505610756038,-7.836967098024268,-0.7477361689326009,-0.2927647175923184
Forex_Commodities,LSTM (real),202,0.9901692923692308,8.733051951150017,-6.227982075838453,1.5535343942012645,19.613133028783224,-9.00069969818774,0.9037864503202477,1.4575737255189725
Forex_Commodities,XGBoost (real),202,0.913593859549526,6.167842230380316,-4.236537764957584,1.0024355649572196,8.432599948212328,-6.159104154279126,-0.445371651732333,-0.05907931415957868
